Name,\\pi3\FIC-40425
Data Type,Float 32
Number of Values,25235
Time,Value,Value Attributes
14-Apr-2023 09:34:03.21274,33.00
14-Apr-2023 09:24:35.44258,32.49
14-Apr-2023 09:23:23.13797,33.58
14-Apr-2023 09:18:34.6756,32.40
14-Apr-2023 09:16:52.80811,32.51
14-Apr-2023 09:12:24.70903,33.23
14-Apr-2023 09:11:24.55321,32.21
14-Apr-2023 09:09:16.05702,32.01
14-Apr-2023 09:07:54.45782,33.05
14-Apr-2023 09:06:26.74423,31.28
14-Apr-2023 09:03:19.33229,31.99
14-Apr-2023 09:00:50.55382,33.73
14-Apr-2023 08:59:49.40192,31.05
14-Apr-2023 08:58:45.13683,31.76
14-Apr-2023 08:57:45.034,33.67
14-Apr-2023 08:56:44.95818,31.46
14-Apr-2023 08:55:44.83235,32.49
14-Apr-2023 08:54:43.70546,31.96
14-Apr-2023 08:52:03.66826,32.16
14-Apr-2023 08:32:59.02736,32.24
14-Apr-2023 08:29:05.75351,30.97
14-Apr-2023 08:26:21.82906,32.14
14-Apr-2023 08:23:56.16878,31.56
14-Apr-2023 08:20:08.01025,33.14
14-Apr-2023 08:19:07.89542,31.05
14-Apr-2023 08:18:00.63014,32.12
14-Apr-2023 08:16:24.88904,31.13
14-Apr-2023 08:09:21.14905,32.77
14-Apr-2023 08:07:40.15462,31.34
14-Apr-2023 08:04:07.15205,32.15
14-Apr-2023 08:00:29.23016,32.96
14-Apr-2023 07:59:00.56152,31.24
14-Apr-2023 07:37:39.51292,32.87
14-Apr-2023 07:36:28.14639,31.03
14-Apr-2023 07:34:22.8044,33.14
14-Apr-2023 07:25:50.20175,31.58
14-Apr-2023 07:24:48.99086,30.81
14-Apr-2023 07:23:47.86996,32.40
14-Apr-2023 07:21:12.07404,32.48
14-Apr-2023 07:13:03.60294,32.06
14-Apr-2023 07:06:12.95578,31.81
14-Apr-2023 06:35:45.81841,32.55
14-Apr-2023 06:12:24.21413,31.95
14-Apr-2023 06:11:24.03729,32.34
14-Apr-2023 05:13:10.17183,33.10
14-Apr-2023 05:11:37.62894,32.71
14-Apr-2023 04:46:11.00771,32.61
14-Apr-2023 04:42:46.01866,32.49
14-Apr-2023 04:39:15.79025,31.24
14-Apr-2023 04:38:15.47742,32.43
14-Apr-2023 04:37:14.51553,32.98
14-Apr-2023 04:35:04.00623,32.01
14-Apr-2023 04:34:03.06635,37.14
14-Apr-2023 04:33:03.03452,32.29
14-Apr-2023 04:30:04.71815,32.41
14-Apr-2023 04:15:45.61945,32.85
14-Apr-2023 04:11:40.88086,32.44
14-Apr-2023 04:06:48.27423,32.93
14-Apr-2023 04:01:02.5132,32.74
14-Apr-2023 03:54:41.39192,32.84
14-Apr-2023 03:39:58.91972,32.22
14-Apr-2023 03:38:51.74644,34.82
14-Apr-2023 03:37:39.38184,30.72
14-Apr-2023 03:36:39.26601,31.88
14-Apr-2023 03:24:10.46831,31.88
14-Apr-2023 03:23:10.22348,34.29
14-Apr-2023 03:22:10.10664,29.74
14-Apr-2023 03:21:09.99883,36.12
14-Apr-2023 03:20:09.89299,31.84
14-Apr-2023 03:17:31.07188,32.60
14-Apr-2023 03:13:04.08186,32.58
14-Apr-2023 02:54:00.68204,32.67
14-Apr-2023 02:52:11.6611,31.25
14-Apr-2023 02:48:34.32326,32.45
14-Apr-2023 02:45:59.4644,31.82
14-Apr-2023 02:44:31.73981,32.53
14-Apr-2023 02:36:50.10341,32.54
14-Apr-2023 02:34:29.36044,32.18
14-Apr-2023 02:33:25.22435,35.93
14-Apr-2023 02:32:25.02252,32.02
14-Apr-2023 02:18:30.25336,32.41
14-Apr-2023 02:17:28.14841,31.96
14-Apr-2023 02:07:42.40709,31.42
14-Apr-2023 02:06:41.2542,34.25
14-Apr-2023 02:05:29.98265,29.90
14-Apr-2023 02:04:25.79257,33.50
14-Apr-2023 02:03:25.61673,31.74
14-Apr-2023 02:01:55.04297,33.84
14-Apr-2023 02:00:53.89407,31.32
14-Apr-2023 01:55:51.1828,32.84
14-Apr-2023 01:54:50.0649,32.06
14-Apr-2023 01:50:32.11647,31.04
14-Apr-2023 01:49:22.84805,33.46
14-Apr-2023 01:48:17.6349,31.42
14-Apr-2023 01:45:12.3031,32.38
14-Apr-2023 01:41:29.79193,32.42
14-Apr-2023 01:32:53.16103,32.69
14-Apr-2023 01:31:35.59508,31.70
14-Apr-2023 01:23:32.26331,32.21
14-Apr-2023 01:17:47.83336,31.15
14-Apr-2023 01:16:20.20578,33.79
14-Apr-2023 01:15:19.01588,31.14
14-Apr-2023 01:14:18.69205,36.25
14-Apr-2023 01:13:18.58221,32.84
14-Apr-2023 01:12:18.54839,33.62
14-Apr-2023 01:11:18.34656,31.83
13-Apr-2023 23:50:17.00594,32.63
13-Apr-2023 23:49:16.98711,32.03
13-Apr-2023 23:04:11.84882,32.66
13-Apr-2023 22:57:29.92821,32.40
13-Apr-2023 22:56:29.79839,32.13
13-Apr-2023 22:49:20.57906,31.44
13-Apr-2023 22:33:26.37227,32.51
13-Apr-2023 22:32:23.18425,32.33
13-Apr-2023 22:29:41.20193,31.39
13-Apr-2023 22:28:32.88358,34.09
13-Apr-2023 22:27:32.84076,31.01
13-Apr-2023 22:26:32.61192,33.37
13-Apr-2023 22:25:32.42409,34.20
13-Apr-2023 22:24:32.22925,32.13
13-Apr-2023 22:23:26.01503,32.16
13-Apr-2023 22:20:59.31668,32.28
13-Apr-2023 22:18:25.45988,32.78
13-Apr-2023 22:17:20.19574,31.39
13-Apr-2023 22:15:52.32414,33.13
13-Apr-2023 22:14:51.12624,29.36
13-Apr-2023 22:13:46.0161,35.48
13-Apr-2023 22:12:45.84926,30.27
13-Apr-2023 22:11:45.70743,32.53
13-Apr-2023 22:10:44.58054,31.01
13-Apr-2023 22:09:44.4557,31.98
13-Apr-2023 22:05:10.16524,32.54
13-Apr-2023 22:01:42.41901,33.90
13-Apr-2023 21:58:30.8708,32.24
13-Apr-2023 21:57:11.38875,31.94
13-Apr-2023 21:56:11.27092,31.93
13-Apr-2023 21:52:24.00343,33.48
13-Apr-2023 21:46:15.22295,32.73
13-Apr-2023 21:44:54.70183,32.13
13-Apr-2023 21:41:03.5811,32.48
13-Apr-2023 21:39:40.02878,34.20
13-Apr-2023 21:38:38.79388,32.22
13-Apr-2023 21:37:27.38434,32.51
13-Apr-2023 21:33:48.28738,33.95
13-Apr-2023 21:32:48.13354,32.33
13-Apr-2023 21:29:57.03764,33.21
13-Apr-2023 21:28:56.79082,32.05
13-Apr-2023 21:25:14.48665,33.33
13-Apr-2023 21:21:30.14037,32.88
13-Apr-2023 21:20:29.99854,31.22
13-Apr-2023 21:19:05.29214,33.76
13-Apr-2023 21:18:05.2113,29.85
13-Apr-2023 21:17:04.08842,32.75
13-Apr-2023 21:16:03.82259,38.84
13-Apr-2023 21:15:03.70375,30.17
13-Apr-2023 21:14:03.48592,34.46
13-Apr-2023 21:13:00.3589,32.14
13-Apr-2023 21:11:21.43759,32.71
13-Apr-2023 21:04:56.81509,32.00
13-Apr-2023 21:03:53.65407,38.41
13-Apr-2023 21:02:52.44717,32.83
13-Apr-2023 21:01:41.15463,32.11
13-Apr-2023 21:00:19.52644,31.35
13-Apr-2023 20:59:17.30348,31.48
13-Apr-2023 20:57:15.92674,33.74
13-Apr-2023 20:56:15.76692,32.16
13-Apr-2023 20:55:14.73598,31.48
13-Apr-2023 20:50:11.95969,32.09
13-Apr-2023 20:44:02.73241,32.86
13-Apr-2023 20:43:02.56226,31.08
13-Apr-2023 20:42:02.2541,33.39
13-Apr-2023 20:41:01.03285,31.29
13-Apr-2023 20:37:35.29926,32.48
13-Apr-2023 20:36:35.03342,31.80
13-Apr-2023 20:22:00.2507,31.83
13-Apr-2023 20:11:46.37161,32.49
13-Apr-2023 20:10:03.49205,31.97
13-Apr-2023 20:06:30.52449,32.65
13-Apr-2023 20:03:55.65262,33.65
13-Apr-2023 20:02:44.13007,31.78
13-Apr-2023 20:00:28.56044,32.52
13-Apr-2023 19:55:06.34792,31.63
13-Apr-2023 19:36:05.06122,32.91
13-Apr-2023 19:35:04.8844,32.65
13-Apr-2023 18:28:45.65994,32.32
13-Apr-2023 18:27:39.36972,31.80
13-Apr-2023 18:26:39.18889,31.73
13-Apr-2023 18:16:35.42944,32.68
13-Apr-2023 18:15:19.03058,32.35
13-Apr-2023 18:13:01.46082,33.25
13-Apr-2023 18:11:20.55939,31.87
13-Apr-2023 18:08:38.38205,31.78
13-Apr-2023 18:06:07.59045,30.38
13-Apr-2023 18:01:02.74004,31.97
13-Apr-2023 17:48:22.39061,31.23
13-Apr-2023 17:46:11.06424,31.48
13-Apr-2023 17:43:24.1026,31.91
13-Apr-2023 17:41:55.48196,30.95
13-Apr-2023 17:39:15.61478,32.15
13-Apr-2023 17:37:47.06615,31.64
13-Apr-2023 17:35:38.64496,31.58
13-Apr-2023 17:31:23.09169,31.69
13-Apr-2023 17:25:06.26968,31.48
13-Apr-2023 17:24:06.14586,31.67
13-Apr-2023 17:11:29.25465,31.32
13-Apr-2023 16:40:18.48749,31.24
13-Apr-2023 16:25:03.38422,31.30
13-Apr-2023 16:13:09.99178,31.14
13-Apr-2023 15:34:14.64603,31.03
13-Apr-2023 15:27:03.78159,31.22
13-Apr-2023 15:23:19.5323,31.06
13-Apr-2023 15:21:12.07819,31.30
13-Apr-2023 15:20:10.87529,30.39
13-Apr-2023 15:18:59.61674,30.96
13-Apr-2023 15:16:18.6615,29.81
13-Apr-2023 15:13:33.58699,31.12
13-Apr-2023 15:12:29.4469,30.28
13-Apr-2023 14:19:10.24014,30.74
13-Apr-2023 14:17:46.75082,30.99
13-Apr-2023 14:15:21.22955,30.87
13-Apr-2023 14:14:20.12567,30.51
13-Apr-2023 14:12:17.03282,30.79
13-Apr-2023 14:11:16.91599,28.01
13-Apr-2023 14:05:29.64888,26.58
13-Apr-2023 14:04:29.49205,27.96
13-Apr-2023 14:02:53.71094,26.29
13-Apr-2023 13:56:38.11702,27.51
13-Apr-2023 13:55:38.0892,27.79
13-Apr-2023 13:54:38.01437,27.62
13-Apr-2023 13:53:36.82448,29.14
13-Apr-2023 13:52:36.78764,13.60
13-Apr-2023 13:50:48.92778,15.16
13-Apr-2023 13:49:47.86189,10.23
13-Apr-2023 13:47:59.99902,12.29
13-Apr-2023 13:46:51.85368,16.35
13-Apr-2023 13:45:51.75085,9.31
13-Apr-2023 13:44:14.00662,10.38
13-Apr-2023 13:41:35.35152,13.30
13-Apr-2023 13:40:35.2737,25.20
13-Apr-2023 13:38:46.35876,28.81
13-Apr-2023 13:37:45.19485,25.45
13-Apr-2023 13:36:13.49503,28.12
13-Apr-2023 13:35:12.47113,28.10
13-Apr-2023 13:34:12.41331,26.09
13-Apr-2023 13:33:12.33449,23.56
13-Apr-2023 13:32:11.2896,27.38
13-Apr-2023 13:30:22.41066,25.17
13-Apr-2023 13:29:22.38783,28.25
13-Apr-2023 13:28:22.33401,27.17
13-Apr-2023 13:27:22.22119,25.26
13-Apr-2023 13:26:22.00035,27.95
13-Apr-2023 13:25:18.86932,24.39
13-Apr-2023 13:24:06.52573,29.01
13-Apr-2023 13:23:06.48489,35.36
13-Apr-2023 13:22:06.47408,26.56
13-Apr-2023 13:19:12.47299,26.11
13-Apr-2023 13:18:09.33296,27.14
13-Apr-2023 13:14:30.57404,28.17
13-Apr-2023 13:13:24.31581,26.94
13-Apr-2023 13:11:57.73131,25.54
13-Apr-2023 13:10:42.2585,29.82
13-Apr-2023 13:09:42.21873,32.17
13-Apr-2023 13:08:42.06984,25.54
13-Apr-2023 13:07:40.96796,51.61
13-Apr-2023 13:06:01.2276,6.81
13-Apr-2023 13:04:44.87474,0.00
13-Apr-2023 10:54:39.59937,0.00
13-Apr-2023 10:45:03.59769,34.56
13-Apr-2023 10:44:03.39885,33.82
13-Apr-2023 10:43:03.186,33.62
13-Apr-2023 10:42:02.93317,34.39
13-Apr-2023 10:41:01.84727,35.56
13-Apr-2023 10:40:01.80446,18.24
13-Apr-2023 10:37:58.54662,19.53
13-Apr-2023 10:36:51.31932,30.14
13-Apr-2023 10:35:51.2195,29.83
13-Apr-2023 10:34:50.11961,31.29
13-Apr-2023 10:33:43.85739,29.52
13-Apr-2023 10:32:43.74156,30.64
13-Apr-2023 10:31:43.65273,29.07
13-Apr-2023 10:30:40.47472,26.74
13-Apr-2023 10:29:21.00865,28.09
13-Apr-2023 10:28:19.80975,26.70
13-Apr-2023 10:27:10.51633,27.67
13-Apr-2023 10:26:10.36551,29.19
13-Apr-2023 10:23:49.84055,27.22
13-Apr-2023 10:22:46.67053,29.31
13-Apr-2023 10:21:46.54871,31.62
13-Apr-2023 10:20:45.3958,27.57
13-Apr-2023 10:19:44.2059,28.04
13-Apr-2023 10:18:44.02107,29.78
13-Apr-2023 10:17:43.88124,23.94
13-Apr-2023 10:16:37.66403,24.54
13-Apr-2023 10:15:37.51019,21.38
13-Apr-2023 10:13:50.47638,21.57
13-Apr-2023 10:12:50.25455,26.51
13-Apr-2023 10:11:50.07271,20.49
13-Apr-2023 10:04:40.77837,21.77
13-Apr-2023 10:03:33.55008,32.93
13-Apr-2023 09:53:11.38646,32.57
13-Apr-2023 09:50:38.37471,31.68
13-Apr-2023 09:43:34.3497,32.30
13-Apr-2023 09:39:06.09462,31.64
13-Apr-2023 07:11:44.6055,32.21
13-Apr-2023 06:42:24.6414,31.99
13-Apr-2023 06:10:01.81366,33.01
13-Apr-2023 05:35:24.85538,33.10
13-Apr-2023 05:34:23.65947,32.56
13-Apr-2023 05:31:03.98976,33.19
13-Apr-2023 05:30:03.72592,32.89
13-Apr-2023 05:27:01.2963,32.62
13-Apr-2023 05:25:51.01982,32.41
13-Apr-2023 05:23:39.69946,33.12
13-Apr-2023 05:22:38.71758,33.09
13-Apr-2023 05:21:20.21257,31.99
13-Apr-2023 05:12:58.88065,32.55
13-Apr-2023 05:11:42.49878,35.10
13-Apr-2023 05:10:29.0081,31.23
13-Apr-2023 05:08:10.38927,33.43
13-Apr-2023 05:06:53.8864,32.54
13-Apr-2023 05:05:53.80357,31.64
13-Apr-2023 04:51:11.31236,33.00
13-Apr-2023 04:49:58.96675,31.78
13-Apr-2023 03:40:12.01108,32.37
13-Apr-2023 03:38:22.07008,32.02
13-Apr-2023 03:35:35.03745,32.86
13-Apr-2023 03:33:47.06656,32.16
13-Apr-2023 03:32:11.38847,33.25
13-Apr-2023 03:31:07.27838,32.42
13-Apr-2023 03:27:06.67006,32.89
13-Apr-2023 03:26:06.56424,32.38
13-Apr-2023 03:21:08.19823,32.56
13-Apr-2023 03:17:38.12685,31.57
13-Apr-2023 03:04:48.90186,33.11
13-Apr-2023 02:47:15.33916,32.43
13-Apr-2023 02:44:40.64633,33.50
13-Apr-2023 02:04:03.49734,32.45
13-Apr-2023 01:59:12.4848,31.56
13-Apr-2023 01:46:24.20988,32.57
13-Apr-2023 01:26:09.63553,32.84
13-Apr-2023 01:25:08.53664,31.30
13-Apr-2023 01:10:46.95175,33.24
13-Apr-2023 01:09:44.8958,31.07
13-Apr-2023 01:04:01.09691,31.65
13-Apr-2023 00:09:19.49796,32.12
12-Apr-2023 23:42:26.02419,31.98
12-Apr-2023 23:38:42.53093,31.97
12-Apr-2023 23:33:59.4469,31.87
12-Apr-2023 23:29:36.24513,32.11
12-Apr-2023 23:28:14.0479,31.65
12-Apr-2023 23:26:41.53999,31.68
12-Apr-2023 23:24:33.25783,32.01
12-Apr-2023 23:23:05.77426,31.48
12-Apr-2023 23:22:04.74536,31.74
12-Apr-2023 23:17:20.18324,32.98
12-Apr-2023 23:16:18.24329,31.95
12-Apr-2023 22:58:36.30266,32.31
12-Apr-2023 22:57:35.26776,35.18
12-Apr-2023 22:56:33.30283,31.86
12-Apr-2023 22:55:27.18761,34.34
12-Apr-2023 22:54:27.16679,32.32
12-Apr-2023 22:53:27.15097,31.55
12-Apr-2023 22:39:28.74957,32.04
12-Apr-2023 22:38:26.72661,31.44
12-Apr-2023 22:21:41.6866,31.92
12-Apr-2023 20:34:19.12227,32.50
12-Apr-2023 20:33:17.91837,31.41
12-Apr-2023 20:26:43.78827,32.51
12-Apr-2023 20:04:13.44727,32.79
12-Apr-2023 20:02:37.52315,31.57
12-Apr-2023 19:37:31.31622,32.22
12-Apr-2023 18:58:23.98671,32.47
12-Apr-2023 18:32:03.46504,31.53
12-Apr-2023 18:14:25.70567,31.79
12-Apr-2023 17:39:45.62834,32.74
12-Apr-2023 17:38:40.40477,32.86
12-Apr-2023 17:37:30.07283,33.08
12-Apr-2023 17:33:28.24654,32.34
12-Apr-2023 17:31:08.35756,33.80
12-Apr-2023 17:30:07.26233,31.15
12-Apr-2023 17:29:06.21609,33.17
12-Apr-2023 17:27:50.8454,32.73
12-Apr-2023 17:25:24.11339,33.46
12-Apr-2023 17:19:27.33159,33.20
12-Apr-2023 17:16:39.19688,32.31
12-Apr-2023 17:13:30.60587,32.46
12-Apr-2023 16:58:46.84657,32.63
12-Apr-2023 16:56:00.44199,33.61
12-Apr-2023 16:39:55.91855,32.90
12-Apr-2023 16:16:23.50259,32.66
12-Apr-2023 16:10:30.33211,33.01
12-Apr-2023 16:03:16.30345,33.34
12-Apr-2023 15:31:16.11516,32.91
12-Apr-2023 15:27:15.50684,33.43
12-Apr-2023 15:24:04.82568,32.61
12-Apr-2023 15:16:54.36427,31.91
12-Apr-2023 14:55:01.34964,32.50
12-Apr-2023 14:50:08.68201,33.28
12-Apr-2023 14:49:06.49605,32.19
12-Apr-2023 14:48:06.2422,32.95
12-Apr-2023 14:46:55.99074,32.11
12-Apr-2023 14:16:45.2404,32.77
12-Apr-2023 14:13:10.1747,33.28
12-Apr-2023 14:05:33.2196,32.61
12-Apr-2023 14:03:15.63284,31.68
12-Apr-2023 13:53:26.38231,33.07
12-Apr-2023 13:09:27.68324,32.45
12-Apr-2023 13:04:03.60466,32.54
12-Apr-2023 12:48:43.06798,32.50
12-Apr-2023 12:47:15.38539,32.13
12-Apr-2023 12:44:16.92201,32.55
12-Apr-2023 12:41:41.81514,31.96
12-Apr-2023 12:26:21.47153,31.90
12-Apr-2023 12:21:05.16037,32.36
12-Apr-2023 12:19:34.28958,31.97
12-Apr-2023 12:17:59.39455,32.40
12-Apr-2023 12:16:29.69783,32.03
12-Apr-2023 12:11:38.17926,32.61
12-Apr-2023 12:10:37.08337,30.93
12-Apr-2023 12:09:36.75153,33.32
12-Apr-2023 12:08:36.60269,33.01
12-Apr-2023 12:04:28.93492,32.65
12-Apr-2023 12:03:28.82509,32.24
12-Apr-2023 11:48:25.03152,33.02
12-Apr-2023 11:34:23.30891,32.95
12-Apr-2023 11:31:49.34212,32.17
12-Apr-2023 11:30:49.25229,29.41
12-Apr-2023 11:29:49.21346,32.03
12-Apr-2023 11:19:05.00943,32.76
12-Apr-2023 11:17:34.27666,32.90
12-Apr-2023 11:02:01.04222,32.69
12-Apr-2023 10:45:10.29884,31.90
12-Apr-2023 10:43:43.68233,32.51
12-Apr-2023 10:31:25.92433,31.78
12-Apr-2023 10:13:37.22827,32.74
12-Apr-2023 10:11:56.39084,32.24
12-Apr-2023 10:10:41.02405,32.38
12-Apr-2023 10:00:01.83133,32.56
12-Apr-2023 09:59:01.6545,31.88
12-Apr-2023 09:48:04.20363,32.79
12-Apr-2023 09:35:41.48932,32.58
12-Apr-2023 09:23:04.18208,33.20
12-Apr-2023 09:12:57.82246,32.75
12-Apr-2023 09:08:48.93462,33.30
12-Apr-2023 09:04:43.38098,32.72
12-Apr-2023 08:53:14.5051,33.08
12-Apr-2023 08:37:06.23242,32.38
12-Apr-2023 08:28:58.92274,32.89
12-Apr-2023 08:11:57.44052,32.68
12-Apr-2023 07:52:53.20865,32.63
12-Apr-2023 07:09:12.1537,33.17
12-Apr-2023 07:02:43.74997,33.86
12-Apr-2023 06:58:01.18398,32.58
12-Apr-2023 06:56:56.03682,33.28
12-Apr-2023 06:48:27.33243,32.42
12-Apr-2023 06:18:02.5222,33.17
12-Apr-2023 06:09:11.18036,32.37
12-Apr-2023 05:52:49.42082,32.72
12-Apr-2023 05:51:44.28168,34.81
12-Apr-2023 05:50:43.2878,28.88
12-Apr-2023 05:49:42.97894,35.11
12-Apr-2023 05:48:41.87605,32.87
12-Apr-2023 05:47:17.35667,32.39
12-Apr-2023 05:46:17.24985,33.03
12-Apr-2023 05:44:45.53,34.42
12-Apr-2023 05:43:37.33665,31.70
12-Apr-2023 05:42:37.25183,32.55
12-Apr-2023 05:40:59.57462,33.08
12-Apr-2023 05:39:59.49779,32.19
12-Apr-2023 05:36:44.88838,33.06
12-Apr-2023 05:35:38.68018,33.60
12-Apr-2023 05:34:09.04346,32.33
12-Apr-2023 05:20:55.39891,32.98
12-Apr-2023 05:19:34.95679,33.01
12-Apr-2023 05:12:33.96797,33.08
12-Apr-2023 05:08:54.95003,33.74
12-Apr-2023 05:07:06.94815,32.22
12-Apr-2023 04:53:30.60115,33.11
12-Apr-2023 04:52:10.13203,32.75
12-Apr-2023 04:51:09.9532,36.11
12-Apr-2023 04:50:09.88538,33.11
12-Apr-2023 04:49:08.55347,32.48
12-Apr-2023 04:46:41.80511,33.44
12-Apr-2023 04:43:04.77629,34.18
12-Apr-2023 04:41:34.04552,32.38
12-Apr-2023 04:15:00.31001,32.87
12-Apr-2023 04:12:42.88525,33.66
12-Apr-2023 04:03:33.46227,33.11
12-Apr-2023 03:35:25.96078,33.38
12-Apr-2023 03:31:11.30656,33.58
12-Apr-2023 03:11:08.91998,33.25
12-Apr-2023 03:09:28.10956,32.85
12-Apr-2023 03:07:30.77409,32.95
12-Apr-2023 03:02:04.31329,33.36
12-Apr-2023 02:54:26.66515,33.27
12-Apr-2023 02:36:31.01863,32.95
12-Apr-2023 02:25:24.08817,32.68
12-Apr-2023 02:24:11.78656,33.25
12-Apr-2023 02:23:11.66072,33.29
12-Apr-2023 02:22:11.54489,32.54
12-Apr-2023 02:20:34.72372,32.20
12-Apr-2023 02:18:27.51163,32.95
12-Apr-2023 02:17:27.49881,33.62
12-Apr-2023 02:13:59.58456,33.06
12-Apr-2023 02:08:08.98923,33.18
12-Apr-2023 02:06:39.45554,32.52
12-Apr-2023 02:04:53.45378,33.79
12-Apr-2023 02:03:53.35796,32.19
12-Apr-2023 02:00:26.43877,32.29
12-Apr-2023 01:58:34.35663,33.09
12-Apr-2023 01:57:32.17067,31.50
12-Apr-2023 01:51:44.32951,33.62
12-Apr-2023 01:50:44.15768,32.19
12-Apr-2023 01:46:12.04936,32.88
12-Apr-2023 01:41:53.7509,32.93
12-Apr-2023 01:40:31.19165,32.61
12-Apr-2023 01:39:31.06581,33.89
12-Apr-2023 01:38:30.96799,32.44
12-Apr-2023 01:37:08.41972,32.85
12-Apr-2023 01:35:30.56349,33.05
12-Apr-2023 01:31:33.97243,33.44
12-Apr-2023 01:30:25.62407,32.11
12-Apr-2023 01:28:07.9023,34.30
12-Apr-2023 01:27:07.77647,32.40
12-Apr-2023 01:24:46.14645,33.48
12-Apr-2023 01:23:41.80035,31.63
12-Apr-2023 01:22:41.61552,33.15
12-Apr-2023 01:21:37.41643,33.13
12-Apr-2023 01:20:36.32854,32.37
12-Apr-2023 01:19:35.03964,35.34
12-Apr-2023 01:18:34.8508,30.08
12-Apr-2023 01:17:34.78998,34.11
12-Apr-2023 01:16:34.63315,33.68
12-Apr-2023 01:15:33.48425,32.31
12-Apr-2023 01:12:40.21022,31.92
12-Apr-2023 01:09:49.82237,32.93
12-Apr-2023 01:07:35.2338,33.92
12-Apr-2023 00:53:11.60379,32.77
12-Apr-2023 00:51:32.70149,33.66
12-Apr-2023 00:50:30.64053,32.87
12-Apr-2023 00:46:16.93037,33.57
12-Apr-2023 00:40:39.78191,33.17
12-Apr-2023 00:39:37.54193,34.05
12-Apr-2023 00:38:20.062,32.06
12-Apr-2023 00:35:46.1082,33.94
12-Apr-2023 00:34:10.3111,31.89
12-Apr-2023 00:30:45.44705,33.20
12-Apr-2023 00:25:33.7852,33.37
11-Apr-2023 23:58:18.09702,33.09
11-Apr-2023 23:37:33.07472,33.13
11-Apr-2023 23:31:44.49452,33.54
11-Apr-2023 23:14:54.87718,32.76
11-Apr-2023 23:11:36.16464,34.19
11-Apr-2023 23:09:18.4444,32.27
11-Apr-2023 23:07:54.92209,32.18
11-Apr-2023 23:06:45.55367,32.66
11-Apr-2023 23:05:45.42383,32.60
11-Apr-2023 23:03:14.71823,34.80
11-Apr-2023 23:02:14.5804,30.89
11-Apr-2023 23:01:14.28056,35.38
11-Apr-2023 23:00:14.23274,31.68
11-Apr-2023 22:58:21.16454,33.38
11-Apr-2023 22:39:24.77316,33.16
11-Apr-2023 22:27:27.11845,32.73
11-Apr-2023 22:24:20.55457,31.78
11-Apr-2023 22:22:48.86473,32.57
11-Apr-2023 22:06:14.91542,31.95
11-Apr-2023 22:05:12.70146,31.16
11-Apr-2023 20:51:22.17227,32.13
11-Apr-2023 20:49:12.71404,31.79
11-Apr-2023 20:47:26.63428,31.19
11-Apr-2023 20:45:01.85304,31.90
11-Apr-2023 20:44:01.61221,30.29
11-Apr-2023 20:42:47.27148,32.80
11-Apr-2023 20:40:46.8708,31.62
11-Apr-2023 20:39:26.27867,32.13
11-Apr-2023 20:37:53.35576,31.69
11-Apr-2023 20:34:33.35402,32.25
11-Apr-2023 20:11:32.03503,32.24
11-Apr-2023 20:05:14.54199,31.78
11-Apr-2023 19:55:11.02055,31.54
11-Apr-2023 19:54:00.67207,31.72
11-Apr-2023 19:49:08.05444,31.76
11-Apr-2023 19:48:06.97055,31.89
11-Apr-2023 19:46:32.16751,30.15
11-Apr-2023 19:45:19.7879,33.22
11-Apr-2023 19:44:19.70807,29.20
11-Apr-2023 19:43:19.56224,33.18
11-Apr-2023 19:42:16.44922,31.72
11-Apr-2023 19:39:25.07932,31.58
11-Apr-2023 19:38:24.94447,30.56
11-Apr-2023 19:37:01.50717,34.24
11-Apr-2023 19:36:01.3994,30.81
11-Apr-2023 19:34:42.91634,32.98
11-Apr-2023 19:33:40.74239,31.05
11-Apr-2023 19:32:24.34451,29.75
11-Apr-2023 19:31:24.19669,33.97
11-Apr-2023 19:30:23.08778,31.81
11-Apr-2023 19:29:22.96896,31.18
11-Apr-2023 19:27:32.84795,31.76
11-Apr-2023 19:25:09.13779,32.10
11-Apr-2023 19:24:07.9639,31.94
11-Apr-2023 19:22:47.45578,30.83
11-Apr-2023 19:21:47.37494,32.16
11-Apr-2023 19:20:42.07178,31.38
11-Apr-2023 19:16:47.27682,31.36
11-Apr-2023 19:15:47.075,31.41
11-Apr-2023 19:12:23.26802,31.33
11-Apr-2023 19:11:23.05019,31.43
11-Apr-2023 19:10:02.49205,32.08
11-Apr-2023 19:09:02.27821,30.30
11-Apr-2023 19:08:02.20239,29.83
11-Apr-2023 19:07:02.02556,28.93
11-Apr-2023 19:06:01.91573,32.06
11-Apr-2023 19:05:01.7899,32.91
11-Apr-2023 19:04:01.50806,31.32
11-Apr-2023 18:40:16.70531,31.77
11-Apr-2023 18:24:39.90665,31.30
11-Apr-2023 18:23:39.58881,30.45
11-Apr-2023 18:22:34.27164,34.34
11-Apr-2023 18:21:34.02881,30.02
11-Apr-2023 18:20:33.88898,31.68
11-Apr-2023 18:19:17.50711,30.07
11-Apr-2023 18:18:10.17783,32.97
11-Apr-2023 18:17:10.07899,27.36
11-Apr-2023 18:16:08.9621,31.56
11-Apr-2023 18:15:06.71713,32.32
11-Apr-2023 18:14:06.5143,31.46
11-Apr-2023 18:13:06.33546,32.16
11-Apr-2023 18:12:04.19751,29.79
11-Apr-2023 18:11:04.12668,33.42
11-Apr-2023 18:09:12.01155,32.31
11-Apr-2023 18:07:43.3799,31.91
11-Apr-2023 17:59:20.685,32.57
